,USDT_BTC,USDT_BTC,USDT_BTC,USDT_XRP,USDT_XRP,USDT_XRP,USDT_BCH,USDT_BCH,USDT_BCH,USDT_ETH,USDT_ETH,USDT_ETH,USDT_LTC,USDT_LTC,USDT_LTC,USDT_ETC,USDT_ETC,USDT_ETC,USDT_STR,USDT_STR,USDT_STR,USDT_XMR,USDT_XMR,USDT_XMR,USDT_ZEC,USDT_ZEC,USDT_ZEC,USDT_DASH,USDT_DASH,USDT_DASH,USDT_NXT,USDT_NXT,USDT_NXT,USDT_REP,USDT_REP,USDT_REP
,quoteVolume,volume,price,quoteVolume,volume,price,quoteVolume,volume,price,quoteVolume,volume,price,quoteVolume,volume,price,quoteVolume,volume,price,quoteVolume,volume,price,quoteVolume,volume,price,quoteVolume,volume,price,quoteVolume,volume,price,quoteVolume,volume,price,quoteVolume,volume,price
2018-02-24 01:00:00,42.11217604,433610.40965588,10296.55673086,121219.91601022,115279.00106513,0.9509905999999999,7.64445991,9776.1541616,1278.85478852,96.53339637,83217.14490797,862.0554962,206.17921004,43946.99591271,213.14950185,1437.6491116,53040.17126043,36.89368346,49338.96397398,18164.43096827,0.3681559,30.38731401,8541.41454098,281.08488095,1.9555385699999999,815.19079388,416.86254947,3.78157057,2385.6867757,630.87194369,11861.88110714,2536.76239843,0.21385835,43.54135718,1921.12047592,44.1217408
2018-02-24 01:30:00,40.13540612,413551.33793503,10303.90315968,64397.38059869,61223.7612419,0.95071819,8.49116974,10857.8143119,1278.71832084,122.4538828,106043.94813433,865.99089967,294.67471165,63587.9388269,215.79028098,2336.42322741,87076.8360638,37.26929053,33068.64579374,12138.01910447,0.36705522,19.42795783,5440.2224852,280.02029512,3.56679497,1483.87349396,416.02433177,0.0,0.0,635.99884027,33369.21471332,7129.85262704,0.21366558,150.56681807,6720.31958948,44.63347021
2018-02-24 02:00:00,105.88634591,1100728.3275339,10395.37551394,226615.47131037,218018.95401261,0.9620656200000001,57.39441739,74203.78588485,1292.87462542,157.08436653,136678.00281598,870.09296873,398.36700474,86498.39792347,217.1324354,7072.95780303,267694.71203573,37.84763312,148367.22686856,55035.95298286,0.37094413,27.46854612,7768.91106441,282.82935072,26.22166133,10981.62498935,418.7997416,0.39374622000000004,250.82376027,637.0188399,142098.16974649,30868.87098295,0.21723623,22.46438166,1007.69800228,44.85758911
2018-02-24 02:30:00,47.55786595,495298.10506035,10414.64109388,105681.80507042,101425.38949136,0.9597242300000001,1.84087976,2378.02553099,1291.78753695,32.89425183,28664.78929049,871.422443,353.98841747,76735.89607767,216.77516068,4616.70819157,176351.63606355,38.19856675,44757.73292017,16614.15392998,0.37120186,59.28987055,16869.36906767,284.52362791,53.87823817,22487.91006279,417.38391652,2.77949787,1778.73203892,639.94725742,18642.79450687,4057.19686255,0.21762814,3.85612148,175.08773635,45.40514018
2018-02-24 03:00:00,39.73543449,411060.13011794,10344.92601864,131694.15756835,125291.45697942,0.95138204,23.15761027,29690.53371118,1282.10697757,82.29835693,71205.16887067,865.2076606,329.73890742,70349.95965041,213.35049661,7075.79442375,268457.20978335,37.94022179,63442.39413975,23396.14268158,0.36877773,72.28588667,20355.96714727,281.60361704,7.52008345,3129.00686101,416.08672055,4.91253441,3124.37268667,636.00016323,37700.4750577,8162.22588372,0.21650193,66.66863881,3012.45684621,45.185516
2018-02-24 03:30:00,44.31456757,458777.94400097,10352.75687337,24337.47296606,23111.30750682,0.9496182,15.07210246,19227.13032642,1275.67672641,128.033357,110407.04604237,862.33032257,190.1795161,40557.18099657,213.25735719,6042.9530573,228753.28812506,37.85455322,29075.97025992,10733.42570972,0.36915107,27.88830531,7793.03819986,279.43749586,4.05009534,1679.58508113,414.7026033,1.6295019800000001,1034.73350659,634.99984614,45480.44869597,9751.28204534,0.21440602,145.28995987,6550.97993921,45.08900646
2018-02-24 04:00:00,60.39745005,632453.60939691,10471.52833229,144784.48885387,139673.81525143,0.96470151,32.99822876,42469.71201628,1287.03005016,130.48866663,113335.81719649,868.54912478,205.384474,44418.36391622,216.26933648,4803.41193197,185117.25042788,38.53869979,33552.38710398,12509.46516147,0.37283383000000003,75.672694,21631.09446529,285.85072529,42.40792539,17762.40022207,418.84624297,9.99415023,6347.69925192,635.14146834,33041.87258034,7066.24386553,0.21385724,179.78166394,8208.31822224,45.65714902
2018-02-24 04:30:00,27.19367045,283303.88009831,10418.00813976,46972.92318572,45027.78601261,0.95859024,1.29959311,1659.09379061,1276.62556676,44.31524578,38393.78777107,866.37876187,74.44287068,15896.55383979,213.54031211,4397.71980054,167435.6184657,38.07328025,25155.25313002,9317.20492363,0.37038804000000003,19.89254613,5704.01079674,286.74111194,5.9369,2471.75306074,416.33732431,2.99309295,1897.63832594,634.00581192,58736.86336309,12530.95778527,0.2133406,7.52806888,340.4698926,45.22672388
2018-02-24 05:00:00,37.91937558,394395.76334791,10400.9034251,69191.85757977,65983.1921506,0.95362654,3.14531562,4023.41733361,1279.17761512,37.31780304,32217.42430801,863.32585745,408.57276745,86821.50449804,212.49948947,2601.09289277,98636.83266304,37.92130336,17871.30876133,6584.6120511,0.36844599,43.55440522,12437.33433255,285.55858517,20.55295572,8540.68852481,415.54551282,1.47106087,929.06445625,631.5608519,55248.72609908,11638.49883785,0.21065641000000002,0.06581379,3.00000015,45.58315452
2018-02-24 05:30:00,76.25609483,794672.57107445,10421.10237674,282911.21733229,269359.64001806,0.95209954,11.08853619,14209.57022007,1281.46492707,164.01583752,142143.28439394,866.64365187,732.13242872,157680.8950503,215.37209508,947.79335898,36029.82190836,38.01442747,6879.14621473,2541.5991219,0.36946432,40.84211498,11639.257953,284.98176352,12.826091420000001,5338.19300723,416.19795403,14.11973286,8922.73996944,631.93404987,8271.36104156,1750.00053713,0.21157346,11.19539664,505.37114159,45.14097694
2018-02-24 06:00:00,17.92502847,187122.92738915,10439.19833669,21388.78906407,20491.46132262,0.95804681,5.00161681,6403.61559994,1280.30911667,19.06458729,16566.51722402,868.96804908,80.29781189,17323.7394654,215.74360568,1576.16698268,60033.80110295,38.08847778,11738.18672747,4338.39968165,0.36959709,12.77725674,3666.11726925,286.92522533,53.61440065,22237.04373398,414.75878615,0.89740065,570.68257408,635.92841623,73694.55451315,15750.01693081,0.21372022000000002,51.00705202,2344.65131238,45.96719903
2018-02-24 06:30:00,281.50919752,2856670.5754456,10147.69890508,280427.11892319,261203.99035407,0.93145053,160.06161975,200411.20300556,1252.08781042,1993.08502393,1669015.4093521,837.40301558,1162.54200919,242409.58684872,208.51684062,11108.10076177,407980.4261243,36.72818917,114192.71631638,41226.12028417,0.36102232,75.59357972,21231.48965683,280.86366243,90.59176387,36768.41130252,405.86925049,6.66473992,4143.52896562,621.70902621,115070.11474367,23767.06193817,0.20654417,24.64397098,1098.17004471,44.56140796
2018-02-24 07:00:00,154.67411227,1544715.6615073,9986.90497612,458117.01501794,416693.3015723,0.90957831,39.74059067,48419.59462577,1218.39141818,258.50759122,215942.00478707,835.34105814,907.65788989,183614.63367307,202.29497888,12457.97340951,445785.46921657,35.78314502,215257.86724498,75688.74796254,0.35161896,204.02753333,54879.07609024,268.97877553,45.41711774,18007.59901548,396.49365507,14.16495172,8638.03932116,609.8177736,170991.55572291,34628.46946052,0.20251566000000001,39.75103595,1748.48170411,43.98581476
2018-02-24 07:30:00,86.6254108,872413.23325172,10071.10067582,192508.22137882,176889.88121203,0.91886923,34.82678078,42787.96006916,1228.5936027,68.30053329,57492.45432629,841.75703405,481.73501522,99275.81689344,206.07971967,8889.2213797,328438.50392268,36.94794964,88413.1700324,31113.0400495,0.35190503,28.19715096,7673.95721029,272.15363783,109.07367449,43799.04211547,401.55465853,1.9685602,1202.18337376,610.69169932,150840.07643548,30678.87228714,0.20338674,7.52923211,330.48901304,43.89411937
2018-02-24 08:00:00,67.81847955,680865.56699626,10039.52862868,103307.30700231,94677.24621791,0.91646224,48.7914391,59498.17050878,1219.43872954,112.57156433,94315.68732247,837.82869931,371.42090723,76182.00102099,205.10961967,6071.56652319,223870.28111569,36.87191439,73283.00656902,25912.81641279,0.35359925000000003,441.36232004,119954.43406013,271.78222655,45.131546,18024.81066624,399.38385151,11.83889276,7227.11947888,610.45569255,45194.43766379,9302.13145839,0.20582469,27.81818031,1210.7611359,43.52409548
2018-02-24 08:30:00,22.44480759,224894.16384083,10019.87488371,89610.35762696,81972.71867065,0.9147683400000001,1.03470695,1262.01983497,1219.68817835,88.26934493,74149.76792492,840.03985736,255.67250451,52471.99733248,205.2312877,2765.03803687,101792.43903747,36.81411889,27453.89143698,9705.97038334,0.35353714,8.16346768,2219.16423717,271.8408799,10.97501403,4378.22325456,398.92643805,46.29919178,27919.64415051,603.02659889,106062.08538051,21786.78381217,0.20541538,16.20778581,702.80804649,43.36237254
2018-02-24 09:00:00,27.80970342,280591.94392268,10089.71364005,187819.01164116,172970.20781826,0.92094089,11.98224809,14610.81851898,1219.3720585,75.41451884,63384.65108688,840.48339844,309.7922244,64125.82743485,206.99624581,3905.39498895,144752.53598821,37.06476205,106262.87878983,37874.01697727,0.35641813,32.94111497,8982.09309689,272.67119236999997,35.12137321,14003.54455752,398.71859433,5.70326568,3454.28665126,605.66819872,55906.27559502,11513.88390207,0.20594975000000001,3.82364095,166.70670375,43.59894297
2018-02-24 09:30:00,58.28103866,586938.60343534,10070.83293177,56901.33970512,52309.05747942,0.91929395,13.0466579,16026.52799006,1228.40102905,90.56343745,76567.84477341,845.46089381,355.19230397,72807.25712382,204.97982729,1910.91067582,70662.62573556,36.97850801,8558.76518886,3032.75597716,0.35434503,7.3217336,2003.93366028,273.69660926,10.03435081,4015.15329968,400.14081386,2.73429046,1660.90286204,607.43468418,139690.99048378,28922.98700117,0.20704976,0.12100367000000001,5.30915789,43.87600721
2018-02-24 10:00:00,373.41594713,3663124.7006739,9809.77038829,522657.7522603,470139.08919986,0.8995161500000001,44.47504098,53076.00445282,1193.38854519,810.28482814,670498.92856326,827.48547828,880.8169618,176808.37214366,200.73225177,10454.4610732,373813.92825961,35.75640347,123170.07771368,42958.16382878,0.3487711,1341.25359806,356934.07877616,266.1197549,43.57731845,17024.97950101,390.68442269,92.16985092,54429.37966438,590.53344581,156601.31562635,31468.50326248,0.2009466,77.77682545,3324.20228255,42.74026695
2018-02-24 10:30:00,174.70845164,1705678.2545958,9762.99794649,171373.71645124,153938.12929953,0.89825985,23.05331562,27370.00450938,1187.2480714,683.75803323,563768.24037302,824.51424769,537.53150675,107109.04617961,199.26096393,6976.5072846,247643.89609688,35.49683043,42290.79178259,14613.04460344,0.34553726,1185.59206908,315955.54615108,266.49600177,25.86245059,9997.54472094,386.56602498,28.48752533,16595.99895809,582.57074862,93986.82968522,18648.99813721,0.19842139,27.33631952,1171.0162745,42.8373788
2018-02-24 11:00:00,137.05023427,1332021.5940021,9719.22157665,92356.59596367,82708.64295957,0.89553585,19.81270176,23418.29875657,1181.98411505,450.92420587,371514.67298108,823.89605203,541.27319985,107607.50564038,198.804422,9352.70250016,330500.9353094,35.33747976,147481.77116441,50700.94846699,0.34377772,2428.13859907,647026.93378798,266.47034647,26.45500161,10176.01969762,384.65390581,4.02995918,2351.5787442,583.52420934,73240.72459779,14463.07065906,0.19747306,67.43894353,2875.07960053,42.63233452
2018-02-24 11:30:00,89.38418252,877093.42927885,9812.62461154,61752.67660628,55810.79978413,0.90377944,9.58110402,11412.19071725,1191.11437402,127.43021897,105942.09448015,831.37340056,330.91753175,66616.25133291,201.30771247,6884.38501183,248405.03668733,36.0823859,74257.71955376,25670.22172166,0.34569095,49.91936144,13421.62418202,268.86610314,164.59354035,63493.66019042,385.76034062,4.72753441,2773.24155931,586.6147803,150533.18374871,30139.0070462,0.20021503000000002,36.18057799,1558.00590303,43.06194067
2018-02-24 12:00:00,99.40125521,967820.4529434,9736.50132383,45732.7643641,41107.11728624,0.89885485,6.1707240500000005,7357.08531206,1192.25641147,68.54467703,56833.49572633,829.14528434,285.02632224,56839.12310289,199.41710174,5421.93497431,195639.94825201,36.08304953,58741.17334089,20268.95542307,0.34505533,16.4885307,4436.34267814,269.05627668,23.01694861,8836.83100337,383.92712922,1.26825025,744.31843738,586.88609553,114127.15111954,22735.67527979,0.19921355000000002,8.15094723,347.52191369,42.63577028
2018-02-24 12:30:00,82.73823028,809593.38972603,9784.99766052,57122.68053677,51705.25125885,0.9051615,57.3945822,68631.54225017,1195.78433398,1026.99119365,853131.53501594,830.70968893,209.95690687,42196.14649531,200.97527213,2564.76973567,93374.02061545,36.4063952,8643.65264096,2996.81009728,0.34670644,227.91624342,61522.54032499,269.93486467,4.0919611,1582.23899405,386.67009665,9.05167986,5318.95509807,587.62077098,15830.12840207,3173.38855252,0.20046511,10.5181541,453.04817047,43.07297327
2018-02-24 13:00:00,177.29167543,1724245.6279778,9725.47427168,173497.29548745,155132.03024658,0.89414667,13.54824871,16113.20996626,1189.32050268,110.34291516,91308.04117137,827.4934647,388.66990467,77110.40157282,198.39560677,7909.07870844,284898.62509912,36.0217208,66861.4854698,22977.23414895,0.34365425,28.73569223,7731.48774403,269.05521127,96.9555166,37001.71617843,381.63600665,8.87998524,5216.57930431,587.4536008,57302.6478075,11440.72658513,0.19965441,12.33518311,527.95830836,42.80101103
2018-02-24 13:30:00,139.77318712,1344788.9524777,9621.22264067,294901.82978397,263135.39132502,0.89228131,60.8731603,71345.88166237,1172.04168981,170.54866218,141132.29608409,827.51922108,654.48651004,129180.38902929,197.37670226,3620.69922388,130001.12008043,35.90497637,113223.90583089,38717.04067235,0.34195111,101.04611907,26893.13210071,266.14710538,39.91933811,15184.1952038,380.37191804,10.7585012,6291.96560537,584.83663183,141590.71203399,27832.55790862,0.19657049999999998,34.32661984,1464.56729318,42.66564258
2018-02-24 14:00:00,133.47912402,1291774.2143161,9677.7246914,104633.93236178,93615.05235478,0.89469114,41.54051879,49117.32601773,1182.39558504,62.35793127,51941.20163789,832.95261051,766.7599919,153645.81678978,200.38319475,4853.5800495,177217.09741415,36.51265573,126221.35496067,43398.40306054,0.34382773,26.82863158,7177.33332914,267.52513663,65.17255519,25001.73795017,383.62371825,18.98307732,11135.07224659,586.57888069,60755.39650194,12026.15252315,0.19794377,2.89668095,123.24684262,42.54760698
2018-02-24 14:30:00,37.39623757,364343.83772763,9742.79396545,53395.34744158,48061.7293221,0.9001108,6.26472323,7445.77298948,1188.52385271,35.22254776,29449.53337582,836.09889825,1099.09418424,221975.0291054,201.96179025,2801.37080819,102977.04980118,36.75952126,112022.46381955,38938.8774867,0.34759883,75.15389374,20139.53731471,267.97729714,26.91978371,10387.41511483,385.8654745,3.9092038000000002,2305.04064754,589.64453261,41773.23471828,8280.05053816,0.19821425,24.79541574,1066.36989868,43.00673599
2018-02-24 15:00:00,101.06285958,991206.74890925,9807.82409115,49374.76941293,44717.40316186,0.90567315,10.59931537,12572.67250093,1186.17779187,116.78533158,97002.16598157,830.60230826,236.3443679,47838.23054188,202.40901429,2602.42146743,95943.45828254,36.86699463,9875.92431181,3422.28396913,0.34652796,29.68927478,8025.89855302,270.32989564,93.70521145,36182.01998848,386.12601613,0.12898928,75.63637839,586.37724309,33984.29037413,6742.88767433,0.1984119,3.85392445,166.82873874,43.28801483
2018-02-24 15:30:00,44.72812874,435606.20518434,9738.97673467,41570.04991143,37418.9767297,0.90014269,7.73658777,9152.13084543,1182.96736462,50.73459329,42087.62962521,829.56473869,100.20712684,20143.75044498,201.02113572,3971.22236718,146630.4811834,36.9232613,10302.69816889,3567.27510443,0.34624668000000003,64.06648019,17423.75369825,271.96364848,3.38699603,1301.06813042,384.13630216,0.28288153,166.06459296,587.04643234,51936.56093317,10273.88285714,0.197816,20.26518505,871.13576327,42.98681512
2018-02-24 16:00:00,91.51149459,884873.75201819,9669.53666293,177090.23762736,158930.19916652,0.89745319,2.5878674200000003,3060.60442157,1182.67435106,34.83036041,28759.91863396,825.71406943,191.08056698,38244.40811094,200.1480774,4271.87024065,157543.13449125,36.87919473,25027.82213842,8649.49244812,0.34559509,29.23495042,7915.22771361,270.74537838,7.56948548,2907.25135028,384.07516045,1.03515071,606.45812351,585.86456798,36473.91231833,7187.15273073,0.19704913000000002,156.99091729,6681.95505717,42.56268561
2018-02-24 16:30:00,21.37541631,208676.29143597,9762.44337932,61239.94118476,55260.19932686,0.90235552,5.99825295,7159.53361091,1193.60314921,24.24697341,20082.39490064,828.24336716,246.63049073,49922.00578016,202.41619611,2971.73691606,110520.15097379,37.19042233,58775.79628838,20467.16091523,0.3482243,34.73775624,9435.66355854,271.6255907,10.68904159,4126.33748742,386.0343748,22.70189054,13439.37120971,591.99348116,95770.67460899,19121.08984016,0.19965495,5.31289118,226.13577855,42.56360066
2018-02-24 17:00:00,34.85688229,339075.93424445,9727.66099456,54983.60503897,49533.36065889,0.90087509,8.3211712,9846.13515099,1183.2631386,64.88173297,53882.58668902,830.47391341,369.59958701,74696.8177887,202.10200555,2666.24589296,98380.28851674,36.8984304,17482.8709652,6054.97322041,0.34633746,40.48391573,11033.28001827,272.5349023,6.44781079,2495.36941401,387.01033502,6.01537743,3555.28851036,591.0333228,26714.07464955,5290.50582885,0.19804188,99.59594136,4274.66672692,42.92008959
2018-02-24 17:30:00,66.1139227,638464.45818261,9657.0348893,86676.8202892,77395.94038845,0.8929254600000001,8.59044703,10162.23314942,1182.96907179,72.92578995,60084.85164821,823.91773458,219.09265137,43787.17786699,199.85689886,2655.09983379,96616.79930106,36.3891399,59207.98601938,20400.74954171,0.34456077,5.19065469,1400.36492963,269.7858003,25.01886953,9649.02203553,385.66978511,8.31962774,4873.94069003,585.83639104,43615.04073079,8578.63989635,0.19668994,51.19967795,2188.98668163,42.75391504
2018-02-24 18:00:00,28.72113575,277932.09401747,9676.91864405,33774.06417758,30239.15807149,0.89533666,4.06425895,4816.16286233,1185.00393837,33.77554813,27844.08604151,824.38591179,64.27778553,12914.18944128,200.91217105,1436.59310874,52540.8354216,36.57321972,37192.34598835,12774.43251584,0.34346939,0.84883201,229.79369647,270.71751979,2.4659721,955.74007844,387.57132671,0.7008546999999999,409.9999995,585.0,30656.28318114,6008.58486718,0.19599847,21.68907686,922.48675239,42.53231976
2018-02-24 18:30:00,78.723688,755126.00369359,9592.10655493,121556.88995263,108310.58735995,0.89102795,1.96170233,2312.6049729,1178.87659995,68.64070485,56590.78838817,824.44940668,284.53995936,56759.81780705,199.47925041,5331.14405868,191882.21003549,35.99268898,10507.31639794,3591.32481225,0.34179277,14.07264765,3796.51116744,269.77945173,3.0698508,1187.31352612,386.76587348,5.66150687,3323.02120547,586.94995551,26014.31738299,5120.71806045,0.19684229,1.15,49.56209805,43.09747656
2018-02-24 19:00:00,96.53485397,923957.85853624,9571.23588567,56815.75197132,50392.91306117,0.8869532,17.909591849999998,21035.83878276,1174.55712888,76.75165878,62968.04506287,820.41282317,786.11959836,155728.3461905,198.09752423,2764.85959096,98360.40116844,35.57518851,76058.12735427,25866.02464158,0.34008232,102.9991272,27545.57190794,267.43500315,1.47708436,569.51954516,385.57008698,2.42715458,1417.41246558,583.9811264,165129.7604492,32642.64547191,0.19767875000000001,24.65044958,1053.00844178,42.71761609
2018-02-24 19:30:00,48.91660312,468602.18839022,9579.61425164,18841.34717009,16734.68336792,0.8881893200000001,8.50206583,9924.83042631,1167.34339921,58.08655116,47631.09750699,820.00216152,149.56151446,29675.19538355,198.41464892,8720.0692766,309486.02664378,35.49123485,111333.43266442,37544.19237679,0.33722298,5.75824754,1533.68586733,266.34594235,40.15262298,15450.95896179,384.80571915,1.42224795,834.09822249,586.46470363,110033.89620558,21800.3573083,0.19812401000000002,0.0,0.0,42.86786653
2018-02-24 20:00:00,200.45200481,1895586.3339686,9456.55961767,602684.98780211,528748.89144559,0.87732215,34.94904641,40047.37443418,1145.87888792,253.89423705,206575.5149181,813.62821511,1004.95984592,196142.82261637,195.17478575,19157.45986642,668942.95764086,34.9181448,159606.64004802,53388.151835,0.33449831,36.67851026,9646.00216396,262.98783935,25.94397013,9852.8331543,379.77353138,19.6575187,11364.88223776,578.14429232,186799.4955109,37005.12781827,0.19810079,981.18785038,42132.22837143,42.94002249
2018-02-24 20:30:00,144.83638114,1361145.1465337,9397.81245444,309686.32282921,270190.92003473,0.87246642,88.47136754,100443.07921522,1135.31735755,173.36294719,140459.6032316,810.20544186,447.43821805,87325.98509855,195.16881119,6414.80873057,222043.52280311,34.61420786,291331.87761247,96357.85138339,0.33074942,63.50081876,16490.12916471,259.68372513,100.40904053,37694.72835841,375.41169758,12.163706789999999,6984.3101116,574.19257403,213267.461361,42239.82885467,0.19806035,24.13790092,1014.50578206,42.02957769
2018-02-24 21:00:00,45.4691947,428889.66208004,9432.53261707,45045.97906964,39478.26212077,0.87639924,417.85606778,473877.36060326,1134.06839613,71.46454758,57945.83994432,810.83336992,147.63972058,28951.85176778,196.09798537,3810.23475258,134198.93950194,35.22064865,229114.91555557,75655.82355866,0.33020907,153.13981153,39730.83374693,259.44157401,12.61939935,4751.53707019,376.52640497,26.300366,15135.29317405,575.47842391,36760.49473177,7289.47067161,0.19829631,122.56286168,5154.51266038,42.05607302
2018-02-24 21:30:00,82.28983862,778687.63053651,9462.74343947,88652.96331232,78048.07601947,0.88037752,463.08176097,525271.09881383,1134.29450927,40.15440969,32774.36205544,816.20828966,167.70377033,33185.58261266,197.88214986,2987.44218248,105586.14057269,35.3433252,1117342.5550884,368827.58792857,0.33009356,14.17141234,3698.12654887,260.95680939,14.43442647,5476.02148662,379.37229428,0.4783559,274.08198262,572.96666064,1192.81900635,236.84957545,0.19856287,69.15830282,2893.5751819,41.83988131
2018-02-24 22:00:00,52.69265785,501287.01405773,9513.41295944,137074.33029174,121592.51677768,0.88705534,26.94889559,30879.59277859,1145.8574499,62.79261892,51527.87005603,820.60393311,396.94557386,78961.11775799,198.92177406,1980.85425852,70629.68312163,35.6561735,54839.61955112,18385.44518478,0.33525843,48.08814694,12494.77878908,259.83073967,32.11612949,12321.7492405,383.66233528,1.79005367,1030.93869765,575.92613837,14091.70238673,2799.48577297,0.19866199,44.54918336,1890.39284866,42.43383842
2018-02-24 22:30:00,122.12295203,1174920.33308,9620.79865864,112734.46119254,100788.21706851,0.89403201,41.53171304,47966.5249192,1154.93730954,64.59703257,53694.34395689,831.21997746,173.22312168,35104.01672218,202.65202694,7859.55979681,285784.83852132,36.36143065,141550.2235587,48091.12291533,0.339746,30.0534926,8045.31694564,267.6998994,3.34525248,1291.72046817,386.13541904,0.59077762,344.91410743,583.83069323,29500.41307798,5926.35168979,0.20089046,28.07561879,1188.95639697,42.34835947
2018-02-24 23:00:00,16.98023525,163137.74797701,9607.50811606,44729.87503794,40030.55518298,0.89494001,10.89926395,12529.46224991,1149.56957711,16.56576029,13747.31298394,829.86308767,156.05437321,31706.78099278,203.17777926,1203.47621725,43654.48048514,36.27365448,24497.19399994,8318.13734215,0.33955469,1.76890233,472.17579076,266.93152174,7.63846531,2946.7423133,385.77674882,3.18314224,1860.9715838,584.63349844,14042.37020008,2825.95312541,0.20124473,4.26813152,182.45726848,42.74874558
2018-02-24 23:30:00,195.77469342,1896637.545378,9687.85859012,59529.32440486,53630.45413353,0.9009081600000001,36.20525298,42631.99280903,1177.50849117,45.43832687,37828.36186371,832.52101187,1212.19906428,250141.21932835,206.35325228,3266.49066227,119438.24816323,36.56469909,28150.75637469,9588.54913415,0.34061426,40.12649942,10736.1281489,267.5570584,58.72470996,22785.84328419,388.01116769,0.9635891999999999,564.4766195,585.80629536,60015.93381026,12034.65536844,0.20052433,0.62117342,26.56678717,42.76871212
2018-02-25 00:00:00,158.93361054,1528268.2686113,9615.7651199,93427.16728668,83587.83324414,0.89468444,13.03958163,15261.08737932,1170.36633631,45.73917372,37836.83464088,827.23039275,298.26170184,60770.89743085,203.75025374,4735.97206534,170894.95067816,36.08445073,51193.03708946,17341.88461471,0.33875475,27.45255948,7266.43269316,264.69053635,0.40144789999999997,155.86658408,388.26105227,0.33298985000000003,194.98590215,585.56109788,50553.92415592,10168.91393728,0.20114984,9.91079811,422.20451566,42.60045568
2018-02-25 00:30:00,31.84323563,306072.36032257,9611.8486161,15145.35289527,13545.3445937,0.89435648,0.0583367,68.25889077,1170.08488264,5.3381572,4428.09010013,829.51661673,83.78490816,17122.3382861,204.36064993,728.40155004,26216.27422725,35.991513499999996,16737.42580015,5656.61482862,0.33796205,1.71322902,457.26340554,266.90150598,2.70102178,1040.38349585,385.18145375,0.3549539,208.36863308,587.03012726,15362.71824722,3103.08487737,0.201988,12.71717306,540.46099885,42.49851726
2018-02-25 01:00:00,88.04815298,853058.67067596,9688.54702573,145293.14537457,130852.87205805,0.90061283,5.33629832,6305.07995536,1181.54562906,37.08727874,31024.43115182,836.52487337,610.66601685,126290.82077486,206.80833268,2960.6278603,108030.55081618,36.48906783,46734.54960322,15961.36855094,0.34153252,22.11799003,5923.66371356,267.82106807,4.58388357,1778.930186,388.08363232,0.73454275,431.5781453,587.54666805,19384.42312381,3980.234062,0.20533157,4.9987756,215.33549715,43.07764828
2018-02-25 01:30:00,16.58329595,161633.70291494,9746.77792655,83494.78949003,75371.91358025,0.90271397,10.97231976,13058.88003967,1190.16582867,87.63886176,73526.00782112,838.96580061,599.92097072,124699.02894868,207.85909317,3314.90050044,122019.3238561,36.80934732,8098.3204897,2777.44029143,0.34296497,125.71120763,33803.05415982,268.89451463,84.77662635,33381.82725249,393.76215697,0.3690565,217.89233218,590.40372457,36378.08741837,7478.41487311,0.20557471,25.31386643,1091.84991132,43.13248291
2018-02-25 02:00:00,15.59968681,151509.0424422,9712.3130924,42441.53758415,38320.16392602,0.90289292,29.54057807,34974.7637451,1183.95664642,34.01573893,28500.14863768,837.85181607,344.93676601,70599.17701548,204.67280954,1430.23144051,52001.65172498,36.35890685,21064.47947755,7252.48022603,0.34429904,9.65498941,2601.59651386,269.45617476,7.73625285,3024.21198579,390.91431529,1.6907154,997.22839292,589.82629064,18306.19241144,3714.40188953,0.20290412,12.205322,525.26501597,43.03573604
2018-02-25 02:30:00,14.84802318,143167.47762258,9642.1911447,67719.53461134,60878.48741903,0.8989796999999999,7.39841985,8703.8331324,1176.44487726,49.32762645,41161.48922936,834.45104075,182.34877316,37149.62315779,203.72839648,2347.77902531,83923.28391644,35.74581892,21113.61614157,7216.83126822,0.34180934,4.68696709,1257.09322602,268.21038037,5.90820424,2292.27984411,387.98249874,0.09136103,53.97696084,590.80946052,22244.84073108,4500.44657712,0.20231417000000002,24.383709670000002,1050.57768091,43.0852276
2018-02-25 03:00:00,44.65121456,426006.70182825,9540.7640313,43854.70112505,39059.08427884,0.89064759,5.621543,6550.12123569,1165.18209247,34.44109228,28479.72056134,826.91107267,282.26916477,56560.29813535,200.37717609,1544.97575152,54812.16044937,35.47768331,14677.04501005,4959.28511844,0.33789397,30.44499813,8074.35975022,265.21137284,11.00531183,4224.76839112,383.88447836,3.74860838,2193.34430598,585.10894808,22568.6585631,4539.9010025,0.20115954,99.09350684,4192.67045881,42.31024405
2018-02-25 03:30:00,31.12270489,297823.82527397,9569.34258531,7862.78239944,7028.79064303,0.89393172,7.13585,8266.03864195,1158.3817824,165.93954909,138002.72087507,831.64454544,43.37240534,8761.26481025,202.00089761,644.77975218,23054.76710532,35.75603456,68118.67228185,22859.86896985,0.33558888000000003,1.90407736,506.05464388,265.77420356,2.23328712,850.25580827,380.71943399,0.72536974,419.703134,578.60579352,47976.4935937,9648.04880663,0.20109949,5.60689366,239.65680748,42.74324109
